Age,Income,LoanAmount,CreditScore,YearsExperience,Gender,Education,City,EmploymentType,LoanApproved,LoanDate
54,43519.0,17557.0,678,18,Male,Masters,New York,Unemployed,0,2021-04-02
59,77114.0,28084.0,435,31,Male,High School,New York,Self-Employed,0,2019-10-13
54,54493.0,26872.0,677,21,Female,High School,Houston,Salaried,1,2021-09-23
52,41356.0,20399.0,418,0,Female,High School,New York,Self-Employed,0,2018-05-20
40,64600.0,17779.0,829,24,Female,Masters,Chicago,Salaried,1,2026-02-15
23,59358.0,20282.0,822,19,Female,PhD,Chicago,Self-Employed,1,2022-07-26
21,25187.0,14182.0,686,34,Female,Bachelors,Houston,Salaried,0,2024-08-31
35,34483.0,18799.0,568,5,Male,Bachelors,San Francisco,Self-Employed,0,2025-05-01
26,48269.0,16084.0,823,5,Male,Bachelors,New York,Self-Employed,1,2018-11-19
66,26246.0,19193.0,846,36,Female,High School,Chicago,Unemployed,0,2023-02-27
46,81358.0,16371.0,785,2,Female,Unknown,San Francisco,Self-Employed,1,2025-01-02
30,62333.0,24192.0,579,36,Male,High School,Chicago,Unemployed,0,2018-03-05
64,49800.0,26547.0,410,30,Male,PhD,Chicago,Self-Employed,0,2020-04-17
69,44859.0,16962.0,621,34,Male,High School,San Francisco,Salaried,0,2026-02-01
34,41005.0,13505.0,826,14,Female,PhD,San Francisco,Unemployed,0,2018-05-31
62,20540.0,25693.0,476,16,Male,PhD,New York,Self-Employed,0,2024-11-21
49,24007.0,21478.0,837,14,Female,Unknown,Houston,Unemployed,0,2023-02-09
65,78517.0,17066.0,772,4,Female,Masters,Houston,Salaried,1,2024-10-15
39,73604.0,31004.0,687,21,Male,Unknown,Chicago,Salaried,1,2023-08-10
21,49488.0,15480.0,397,10,Female,PhD,Houston,Salaried,0,2026-03-09
22,63620.0,4057.0,710,27,Male,Bachelors,Chicago,Salaried,1,2023-08-23
54,57596.0,14336.0,674,13,Female,PhD,San Francisco,Salaried,1,2021-03-03
58,59364.0,32947.0,469,38,Male,PhD,Chicago,Unemployed,0,2020-01-29
66,28622.0,17458.0,355,2,Male,High School,New York,Unemployed,0,2025-12-19
30,22877.0,15876.0,624,10,Male,Bachelors,Chicago,Self-Employed,0,2022-06-04
51,67739.0,20213.0,559,29,Male,PhD,Chicago,Self-Employed,0,2021-03-23
62,20311.0,28089.0,639,37,Female,Bachelors,New York,Salaried,1,2018-09-02
39,47777.0,19337.0,703,4,Male,High School,New York,Salaried,1,2023-12-27
40,44484.0,24731.0,831,21,Male,PhD,Houston,Unemployed,0,2022-01-13
68,43098.0,18486.0,473,12,Male,High School,San Francisco,Salaried,0,2021-10-19
20,54717.0,24794.0,837,20,Male,PhD,San Francisco,Salaried,1,2019-05-04
59,39836.0,21442.0,459,36,Female,High School,New York,Salaried,0,2025-05-14
51,55936.0,16816.0,309,24,Male,High School,San Francisco,Self-Employed,0,2018-03-12
49,52117.0,22065.0,555,20,Female,Masters,Chicago,Unemployed,0,2021-12-30
62,81481.0,15660.0,643,27,Female,PhD,San Francisco,Self-Employed,1,2022-10-30
68,29219.0,8974.0,835,3,Female,PhD,New York,Salaried,0,2025-03-02
66,50439.0,19841.0,672,28,Male,PhD,San Francisco,Salaried,1,2019-08-12
38,49488.0,9685.0,734,34,Female,Bachelors,New York,Self-Employed,1,2019-09-11
63,49488.0,24779.0,345,22,Male,Masters,Houston,Self-Employed,0,2024-12-22
61,29944.0,19700.0,354,6,Male,Bachelors,New York,Unemployed,0,2024-05-25
38,68857.0,31386.0,377,8,Male,PhD,Chicago,Salaried,0,2020-05-19
61,55054.0,17358.0,790,22,Female,Masters,Chicago,Salaried,1,2018-11-07
28,49488.0,19840.0,571,2,Male,High School,Chicago,Self-Employed,0,2024-10-28
56,56580.0,8243.0,849,8,Female,Masters,New York,Unemployed,0,2021-10-03
21,75523.0,11167.0,410,3,Female,High School,New York,Unemployed,0,2019-07-11
68,49455.0,6570.0,314,24,Female,PhD,Chicago,Salaried,0,2022-01-08
18,49967.0,28620.0,377,5,Female,PhD,San Francisco,Salaried,0,2018-10-09
45,73520.0,16324.0,800,17,Male,High School,New York,Self-Employed,1,2025-07-01
41,35444.0,30617.0,717,6,Male,Masters,San Francisco,Salaried,0,2025-09-01
30,64594.0,32385.0,793,30,Male,Masters,Houston,Salaried,1,2022-06-08
64,36137.0,19456.0,496,37,Male,High School,Houston,Salaried,0,2018-06-18
51,39976.0,22719.0,675,31,Female,High School,Houston,Salaried,0,2026-04-17
28,42128.0,11496.0,362,34,Female,Unknown,Chicago,Unemployed,0,2024-04-15
53,22497.0,24218.0,660,27,Female,Bachelors,New York,Salaried,0,2018-08-10
68,53907.0,17009.0,843,4,Male,Bachelors,Houston,Salaried,1,2018-01-30
34,36816.0,10448.0,409,29,Female,High School,Chicago,Unemployed,0,2025-04-10
52,54448.0,10339.0,493,21,Male,PhD,Houston,Unemployed,0,2025-04-20
35,30636.0,10197.0,818,16,Female,Masters,New York,Salaried,0,2024-05-17
57,63845.0,23042.0,758,9,Female,Bachelors,Houston,Unemployed,0,2024-11-26
39,61064.0,14915.0,600,6,Female,High School,Houston,Unemployed,0,2020-01-06
41,39412.0,6879.0,795,3,Male,Masters,San Francisco,Unemployed,0,2025-11-17
36,55395.0,22954.0,448,26,Male,Bachelors,San Francisco,Unemployed,0,2021-08-05
54,51244.0,2618.0,760,6,Male,Unknown,San Francisco,Self-Employed,1,2018-04-05
56,72234.0,30633.0,438,22,Male,Masters,San Francisco,Salaried,0,2020-05-17
38,34513.0,35891.0,591,10,Female,Masters,Houston,Self-Employed,0,2019-10-09
25,47716.0,9501.0,634,7,Male,High School,Houston,Salaried,1,2023-06-23
45,40390.0,28420.0,483,7,Male,High School,San Francisco,Unemployed,0,2025-11-28
22,50672.0,22793.0,606,36,Female,Unknown,New York,Self-Employed,1,2023-11-13
34,57999.0,16000.0,561,4,Female,Unknown,Chicago,Unemployed,0,2025-12-24
54,40223.0,16373.0,609,6,Female,Masters,Houston,Unemployed,0,2018-09-09
53,44538.0,25236.0,643,21,Male,Bachelors,San Francisco,Unemployed,0,2024-12-18
36,64491.0,19680.0,723,35,Female,PhD,Chicago,Salaried,1,2020-09-26
51,57403.0,36584.0,823,23,Male,Bachelors,San Francisco,Salaried,1,2023-03-05
28,47931.0,23465.0,560,1,Female,High School,New York,Salaried,0,2021-12-27
62,46504.0,19584.0,661,11,Male,Bachelors,New York,Unemployed,0,2021-01-25
64,58222.0,14253.0,468,25,Male,Bachelors,Houston,Salaried,0,2018-06-16
29,53417.0,18488.0,499,37,Male,PhD,San Francisco,Self-Employed,0,2018-08-10
38,25265.0,30153.0,684,5,Female,High School,Chicago,Salaried,0,2021-03-30
28,58586.0,22093.0,611,22,Female,Bachelors,Houston,Unemployed,0,2024-01-12
56,37091.0,23003.0,611,1,Female,Bachelors,New York,Unemployed,0,2019-12-12
45,28746.0,10007.0,694,25,Male,Bachelors,Houston,Self-Employed,0,2025-12-23
22,24975.0,17203.0,650,13,Female,Masters,Houston,Self-Employed,0,2022-07-10
34,46758.0,20408.0,327,17,Male,Masters,San Francisco,Salaried,0,2020-03-23
37,34752.0,25573.0,432,37,Female,High School,Chicago,Salaried,0,2020-03-11
58,15105.0,16673.0,679,31,Male,PhD,New York,Self-Employed,0,2024-10-26
63,44623.0,27423.0,827,13,Male,High School,Houston,Unemployed,0,2019-02-20
29,42641.0,10845.0,586,29,Male,Masters,Houston,Unemployed,0,2025-01-19
23,47751.0,20556.0,583,12,Male,High School,San Francisco,Self-Employed,0,2020-09-28
34,40567.0,19219.0,526,39,Male,PhD,Houston,Self-Employed,0,2023-01-22
68,77440.0,7876.0,726,30,Male,High School,Chicago,Unemployed,0,2018-10-14
36,57760.0,19618.0,326,36,Male,Bachelors,San Francisco,Unemployed,0,2025-06-28
43,42506.0,15339.0,631,37,Male,PhD,New York,Salaried,1,2018-04-08
65,49046.0,31310.0,416,21,Male,PhD,Houston,Self-Employed,0,2025-09-08
61,71220.0,16718.0,388,27,Male,PhD,Houston,Self-Employed,0,2022-09-27
61,64349.0,22807.0,421,18,Male,High School,San Francisco,Self-Employed,0,2026-01-10
69,29057.0,10152.0,332,15,Male,Unknown,Houston,Unemployed,1,2024-06-16
49,35386.0,21893.0,697,4,Female,Bachelors,New York,Salaried,1,2019-10-29
23,38272.0,16680.0,824,1,Female,PhD,Chicago,Unemployed,0,2021-05-12
53,43405.0,13790.0,323,9,Male,Bachelors,Chicago,Self-Employed,0,2022-03-30
55,41069.0,42671.0,624,18,Female,PhD,San Francisco,Self-Employed,1,2019-01-24
28,50510.0,17172.0,333,19,Male,Masters,Houston,Self-Employed,0,2019-08-12
50,61036.0,18304.0,546,28,Female,High School,San Francisco,Self-Employed,0,2022-12-05
41,63540.0,27216.0,318,24,Male,Bachelors,San Francisco,Self-Employed,0,2024-03-20
40,49488.0,13853.0,329,16,Female,High School,San Francisco,Unemployed,0,2019-06-16
32,25480.0,23226.0,348,12,Male,High School,San Francisco,Salaried,0,2024-12-09
44,34394.0,24083.0,479,15,Female,Masters,San Francisco,Self-Employed,0,2018-06-04
28,42203.0,21958.0,669,34,Male,Masters,Houston,Self-Employed,1,2026-01-30
68,31324.0,38371.0,694,35,Female,PhD,Chicago,Self-Employed,0,2021-07-22
67,67113.0,13566.0,795,38,Female,Masters,Chicago,Unemployed,0,2025-01-10
34,32307.0,32301.0,730,2,Female,PhD,Chicago,Unemployed,0,2024-07-23
68,59256.0,23777.0,506,8,Male,Masters,Houston,Self-Employed,0,2026-02-17
31,24772.0,27276.0,334,39,Female,Masters,Houston,Self-Employed,0,2023-04-24
44,59858.0,22730.0,712,28,Female,Bachelors,San Francisco,Self-Employed,1,2020-10-14
35,47911.0,35026.0,663,4,Male,Masters,Chicago,Self-Employed,1,2020-05-12
45,72688.0,17439.0,609,2,Male,Bachelors,San Francisco,Self-Employed,1,2023-01-14
68,33027.0,23978.0,578,9,Female,Unknown,Chicago,Unemployed,0,2023-08-01
64,41538.0,30444.0,451,30,Male,Bachelors,New York,Self-Employed,0,2025-03-20
64,44444.0,15529.0,526,10,Female,High School,Houston,Self-Employed,0,2021-04-09
21,47712.0,28003.0,542,16,Female,PhD,New York,Self-Employed,0,2023-07-08
24,44810.0,19851.0,309,39,Male,Masters,Chicago,Unemployed,0,2019-12-17
62,45100.0,10121.0,579,7,Female,Bachelors,San Francisco,Self-Employed,0,2023-11-19
52,44854.0,8387.0,347,1,Female,Masters,Houston,Unemployed,0,2022-08-23
65,18932.0,19273.0,503,3,Male,Bachelors,Houston,Salaried,1,2025-11-19
26,64900.0,27927.0,456,15,Male,Bachelors,San Francisco,Unemployed,0,2022-10-31
25,92917.0,3368.0,325,20,Female,Masters,New York,Self-Employed,0,2024-05-27
69,54474.0,21604.0,720,4,Female,PhD,New York,Unemployed,0,2018-03-05
62,32964.0,27139.0,563,34,Female,Bachelors,New York,Self-Employed,0,2023-11-30
34,34482.0,9776.0,828,13,Male,High School,New York,Unemployed,0,2023-08-29
34,59198.0,14928.0,769,14,Female,Masters,Houston,Unemployed,0,2023-04-21
66,55782.0,24579.0,553,5,Female,High School,Chicago,Salaried,0,2021-06-16
50,45736.0,26788.0,845,15,Female,Bachelors,San Francisco,Unemployed,0,2024-09-24
49,61301.0,32833.0,446,22,Male,Bachelors,Chicago,Salaried,0,2020-12-31
25,19042.0,15309.0,625,30,Female,Masters,Chicago,Salaried,0,2020-08-22
36,61311.0,13475.0,637,11,Female,PhD,New York,Unemployed,0,2025-04-15
55,49488.0,33221.0,417,18,Male,High School,Chicago,Unemployed,0,2018-10-06
20,35061.0,13960.0,464,11,Male,PhD,New York,Unemployed,0,2021-04-19
22,28500.0,24058.0,849,12,Female,Unknown,New York,Salaried,1,2026-01-28
30,51820.0,37465.0,497,1,Male,PhD,Chicago,Self-Employed,0,2019-07-18
64,71109.0,26022.0,673,19,Female,Masters,San Francisco,Self-Employed,1,2020-07-29
63,46579.0,26266.0,428,30,Female,High School,Chicago,Salaried,0,2019-10-03
48,49488.0,30225.0,713,8,Male,Masters,Chicago,Salaried,1,2023-01-11
33,52869.0,24199.0,679,20,Female,PhD,Houston,Unemployed,0,2024-05-09
67,77313.0,26305.0,300,7,Female,PhD,New York,Unemployed,0,2024-02-07
49,56469.0,17259.0,466,38,Female,PhD,Houston,Self-Employed,0,2025-08-22
39,58091.0,29280.0,315,36,Female,Masters,San Francisco,Self-Employed,0,2020-07-01
46,68342.0,23308.0,411,28,Female,Bachelors,Chicago,Self-Employed,0,2021-04-08
39,49488.0,8175.0,667,18,Male,Bachelors,Houston,Unemployed,0,2026-03-31
60,38285.0,21944.0,401,34,Female,High School,Houston,Unemployed,0,2019-04-27
20,23832.0,2643.0,705,37,Female,Masters,Chicago,Salaried,0,2024-08-04
27,36175.0,25711.0,806,25,Male,Masters,Chicago,Unemployed,0,2019-08-22
59,33429.0,18132.0,339,10,Male,Masters,New York,Self-Employed,0,2019-07-08
38,59890.0,35244.0,847,35,Male,PhD,New York,Salaried,1,2024-07-05
33,61975.0,23917.0,680,34,Male,Masters,Houston,Unemployed,0,2024-12-05
29,52634.0,27393.0,815,3,Male,Bachelors,Chicago,Self-Employed,1,2020-11-02
19,30970.0,11606.0,796,2,Male,High School,New York,Unemployed,0,2020-04-26
58,76799.0,25477.0,580,11,Male,Unknown,New York,Salaried,0,2019-08-14
41,43757.0,14875.0,650,31,Male,Masters,San Francisco,Unemployed,0,2020-03-27
52,59052.0,28724.0,633,25,Female,High School,Houston,Self-Employed,1,2021-11-05
47,50740.0,11053.0,823,12,Female,High School,Houston,Salaried,1,2020-07-01
47,53130.0,20878.0,582,37,Male,Masters,Houston,Self-Employed,0,2025-11-18
64,58523.0,10737.0,618,28,Female,Masters,Chicago,Salaried,1,2023-05-28
52,39560.0,21006.0,713,18,Female,Bachelors,San Francisco,Unemployed,0,2021-11-23
36,69581.0,36180.0,313,34,Female,Bachelors,New York,Unemployed,0,2018-07-17
67,26307.0,25770.0,355,26,Female,PhD,San Francisco,Self-Employed,0,2018-01-12
25,34422.0,19739.0,702,30,Female,PhD,New York,Unemployed,0,2023-08-09
43,69386.0,303.0,641,2,Male,PhD,New York,Salaried,1,2020-06-05
66,49488.0,15715.0,498,34,Male,Masters,San Francisco,Unemployed,0,2023-04-04
57,49488.0,23797.0,591,23,Female,Masters,Houston,Unemployed,0,2020-09-27
24,51025.0,15913.0,740,6,Male,PhD,Chicago,Unemployed,0,2019-09-23
47,75506.0,31417.0,377,34,Female,PhD,San Francisco,Unemployed,0,2025-11-10
24,22138.0,20572.0,411,20,Female,Bachelors,Houston,Unemployed,0,2019-06-19
20,28797.0,28629.0,834,0,Female,PhD,Houston,Unemployed,0,2019-09-23
18,63433.0,21639.0,674,5,Male,PhD,Chicago,Unemployed,0,2021-01-03
53,23894.0,17792.0,415,38,Female,High School,Chicago,Unemployed,0,2018-04-10
42,47039.0,16229.0,441,33,Female,PhD,Houston,Self-Employed,0,2025-05-01
54,67508.0,11903.0,496,17,Female,High School,Chicago,Self-Employed,0,2022-04-21
18,57518.0,28773.0,839,24,Male,PhD,Houston,Unemployed,0,2022-05-26
32,50166.0,16576.0,598,14,Female,High School,New York,Self-Employed,0,2024-06-05
54,43263.0,24178.0,375,31,Male,PhD,Chicago,Unemployed,0,2020-09-23
30,53033.0,15794.0,829,17,Female,Bachelors,New York,Unemployed,0,2022-02-11
57,58659.0,11336.0,579,30,Female,Masters,Chicago,Unemployed,0,2025-01-26
25,40087.0,24441.0,778,28,Female,High School,Houston,Self-Employed,1,2025-05-17
22,55576.0,14026.0,767,14,Male,Masters,Houston,Salaried,1,2025-01-01
26,66176.0,16796.0,591,22,Female,Bachelors,Houston,Unemployed,0,2022-07-04
18,46663.0,10010.0,424,37,Female,PhD,Houston,Unemployed,0,2021-09-20
53,51022.0,16055.0,818,10,Female,PhD,Houston,Salaried,1,2023-05-29
52,57257.0,20193.0,322,14,Female,Bachelors,Houston,Self-Employed,0,2021-06-13
19,58270.0,17700.0,461,22,Female,Masters,Chicago,Salaried,0,2020-03-10
57,63177.0,26546.0,805,2,Female,Masters,Chicago,Unemployed,0,2018-01-11
40,34784.0,21164.0,320,18,Male,Masters,New York,Salaried,0,2019-07-21
26,42066.0,44699.0,763,0,Female,Masters,San Francisco,Unemployed,0,2022-06-16
51,42622.0,23394.0,782,23,Male,High School,Chicago,Self-Employed,1,2020-09-29
63,36441.0,6116.0,801,10,Female,Masters,Chicago,Self-Employed,0,2019-06-01
31,23024.0,18297.0,608,29,Male,High School,San Francisco,Self-Employed,0,2026-02-21
21,1183.0,18990.0,502,10,Female,Bachelors,San Francisco,Unemployed,0,2019-10-23
47,67932.0,15091.0,715,38,Male,PhD,New York,Self-Employed,1,2019-03-18
48,26692.0,20581.0,441,0,Female,High School,New York,Salaried,0,2019-04-20
55,73498.0,14853.0,406,11,Male,Masters,Houston,Self-Employed,0,2026-01-02
28,49488.0,22663.0,828,3,Female,PhD,New York,Unemployed,0,2025-03-29
52,43915.0,4730.0,836,24,Male,High School,New York,Salaried,1,2022-09-14
25,59246.0,29153.0,590,7,Female,PhD,San Francisco,Salaried,0,2021-01-09
20,56377.0,7374.0,610,14,Female,Bachelors,Chicago,Salaried,1,2021-10-07
31,33473.0,17892.0,684,29,Female,Masters,Houston,Salaried,0,2018-03-03
30,49775.0,14138.0,352,39,Male,Bachelors,New York,Unemployed,0,2018-07-21
62,35302.0,22447.0,482,31,Male,PhD,San Francisco,Self-Employed,0,2022-12-23
49,59812.0,18534.0,668,34,Male,Bachelors,Houston,Salaried,1,2024-02-16
51,39272.0,22013.0,312,20,Female,Masters,Houston,Self-Employed,0,2025-10-11
62,48551.0,28890.0,459,30,Male,High School,San Francisco,Self-Employed,0,2019-05-27
36,47903.0,26149.0,583,35,Female,Bachelors,New York,Self-Employed,0,2024-10-20
55,49488.0,20290.0,586,26,Female,Masters,New York,Self-Employed,0,2023-08-28
33,74938.0,23676.0,307,7,Female,PhD,New York,Unemployed,0,2023-04-19
19,46386.0,35680.0,371,22,Female,Bachelors,New York,Salaried,0,2019-06-30
57,68269.0,26434.0,397,22,Female,High School,Houston,Salaried,0,2020-06-30
34,57200.0,17652.0,386,32,Female,Bachelors,Chicago,Self-Employed,0,2024-07-18
51,71276.0,30223.0,400,12,Female,PhD,Houston,Salaried,0,2021-06-09
59,44923.0,23130.0,580,38,Male,PhD,Houston,Self-Employed,0,2025-05-04
33,60442.0,12298.0,588,34,Male,PhD,San Francisco,Unemployed,0,2018-04-05
55,49111.0,18554.0,579,15,Female,Bachelors,Houston,Salaried,0,2024-09-09
19,5159.0,8222.0,579,11,Female,Bachelors,New York,Self-Employed,0,2022-02-23
19,33652.0,1720.0,749,30,Male,Bachelors,San Francisco,Salaried,0,2020-02-16
43,58736.0,12408.0,667,4,Female,High School,San Francisco,Self-Employed,0,2022-02-14
30,57744.0,20981.0,729,39,Male,Masters,San Francisco,Salaried,1,2019-03-24
64,30575.0,21004.0,395,24,Female,Bachelors,San Francisco,Unemployed,0,2020-02-19
48,53306.0,8707.0,560,20,Female,High School,San Francisco,Salaried,0,2021-09-23
51,57549.0,970.0,811,2,Male,PhD,New York,Unemployed,0,2024-05-27
56,49480.0,31766.0,420,9,Male,Bachelors,Chicago,Unemployed,0,2021-06-07
20,60932.0,20762.0,665,22,Female,Bachelors,Chicago,Self-Employed,1,2022-06-08
25,58888.0,32446.0,631,16,Female,Bachelors,San Francisco,Self-Employed,1,2019-12-25
40,49473.0,31989.0,351,34,Male,High School,Chicago,Salaried,0,2023-03-30
31,42338.0,25878.0,695,24,Male,Bachelors,Houston,Unemployed,0,2021-11-30
44,65638.0,20473.0,617,1,Male,Bachelors,Chicago,Self-Employed,1,2019-06-21
46,56947.0,16819.0,576,26,Female,Masters,Houston,Unemployed,0,2022-05-01
56,29279.0,25749.0,493,8,Male,High School,New York,Unemployed,0,2023-06-11
56,53313.0,18721.0,320,3,Female,Masters,San Francisco,Unemployed,0,2026-03-28
18,32735.0,15283.0,698,25,Male,Masters,Houston,Salaried,0,2018-01-13
34,35531.0,3217.0,501,31,Male,Masters,New York,Unemployed,0,2024-09-25
58,40221.0,19335.0,765,28,Male,Masters,New York,Unemployed,0,2023-05-07
47,50673.0,28773.0,450,21,Male,PhD,San Francisco,Salaried,0,2021-10-04
30,55617.0,30075.0,458,12,Female,Bachelors,Chicago,Salaried,0,2019-12-06
38,43866.0,20426.0,609,22,Female,Masters,New York,Self-Employed,1,2025-11-28
36,44522.0,12890.0,803,30,Male,High School,Chicago,Unemployed,0,2019-11-13
36,42451.0,27222.0,325,35,Female,Bachelors,Chicago,Unemployed,0,2018-11-17
42,65713.0,19877.0,365,39,Female,Masters,Chicago,Salaried,0,2019-05-22
39,7206.0,17075.0,562,30,Female,Masters,Houston,Salaried,0,2018-01-10
48,45370.0,8353.0,771,14,Male,High School,Chicago,Self-Employed,1,2020-11-08
34,73175.0,36830.0,579,13,Male,PhD,Chicago,Salaried,0,2024-05-30
40,57758.0,25907.0,453,34,Female,High School,New York,Salaried,0,2024-06-20
49,69003.0,26770.0,642,23,Male,PhD,San Francisco,Salaried,1,2021-11-09
27,19486.0,13098.0,712,29,Male,PhD,Houston,Salaried,0,2020-09-29
27,31366.0,20638.0,483,29,Male,PhD,Chicago,Self-Employed,0,2022-05-22
53,57711.0,19348.0,493,26,Male,Masters,San Francisco,Unemployed,0,2020-08-18
25,73259.0,26257.0,301,39,Female,Masters,Chicago,Unemployed,0,2020-05-15
69,32881.0,30878.0,579,13,Female,PhD,Chicago,Unemployed,1,2020-01-31
37,44184.0,8526.0,782,10,Male,PhD,New York,Unemployed,0,2023-04-15
49,56022.0,11403.0,331,25,Female,Masters,San Francisco,Unemployed,0,2020-07-01
67,28213.0,25166.0,314,20,Female,PhD,New York,Salaried,0,2023-02-11
31,57825.0,15936.0,617,8,Female,Masters,New York,Unemployed,0,2025-07-10
67,9865.0,26519.0,542,0,Female,PhD,Chicago,Salaried,0,2022-11-12
45,57384.0,17016.0,316,5,Female,Masters,Chicago,Unemployed,0,2025-03-09
63,35074.0,10010.0,833,0,Male,High School,Chicago,Unemployed,0,2019-07-10
69,43286.0,5925.0,380,21,Female,PhD,San Francisco,Salaried,0,2022-07-16
41,59778.0,23873.0,735,12,Female,PhD,San Francisco,Unemployed,0,2022-06-10
32,56709.0,24069.0,307,37,Male,High School,San Francisco,Salaried,0,2024-06-22
39,49880.0,27762.0,586,39,Male,Bachelors,San Francisco,Self-Employed,0,2024-08-23
47,64536.0,22623.0,485,30,Male,Unknown,Chicago,Self-Employed,0,2018-09-09
30,53066.0,24027.0,579,1,Female,High School,New York,Unemployed,0,2022-09-22
40,38147.0,8340.0,765,30,Male,PhD,Chicago,Unemployed,0,2026-03-22
25,63770.0,5058.0,382,25,Female,Bachelors,San Francisco,Unemployed,0,2023-09-02
35,60306.0,4095.0,782,1,Male,PhD,Houston,Unemployed,0,2020-07-11
29,60850.0,3358.0,624,10,Male,PhD,Chicago,Salaried,1,2018-06-20
48,74681.0,22232.0,718,32,Female,Masters,San Francisco,Self-Employed,1,2020-07-25
31,66895.0,14151.0,350,17,Male,Unknown,New York,Salaried,0,2020-07-08
51,47639.0,7847.0,326,20,Female,Masters,Chicago,Self-Employed,0,2023-02-21
35,49981.0,20185.0,844,30,Male,Masters,Houston,Self-Employed,1,2021-10-19
51,59014.0,11153.0,361,25,Male,Bachelors,San Francisco,Salaried,0,2023-01-26
28,52043.0,27849.0,470,29,Male,Bachelors,Chicago,Salaried,0,2023-10-15
58,60578.0,31602.0,585,38,Female,Masters,San Francisco,Salaried,0,2025-03-20
29,16545.0,18259.0,416,20,Male,PhD,Houston,Self-Employed,0,2019-10-08
66,78212.0,31018.0,303,15,Male,Unknown,Houston,Salaried,0,2019-04-06
32,50915.0,31005.0,579,6,Male,High School,New York,Unemployed,0,2023-01-21
48,25663.0,20677.0,359,21,Female,PhD,Houston,Salaried,0,2023-09-21
66,36293.0,33868.0,801,6,Female,Bachelors,Chicago,Self-Employed,0,2019-12-20
